PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
22,23798,24999,24999,1201,0,1
24,23825,25000,25024,1175,1,1
58,23948,25222,25280,1274,1,1
196,24167,25025,25221,858,1,1
554,24543,25351,25905,808,1,1
1045,22750,25350,25350,2600,0,1
1384,23610,26440,27824,2830,1,1
7,24789,25290,25297,501,1,1
20,24852,25309,25329,457,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
24,23825,25010,25010,1185,0,1
196,24167,25122,25318,955,1,1
58,23948,25063,25121,1115,1,1
8,23417,25001,25009,1584,1,1
7,24789,24993,25000,204,1,1
10,24447,25011,25021,564,1,1
20,24852,25042,25062,190,1,1
19,23389,25022,25041,1633,1,1
1045,22750,25874,25874,3124,0,1
554,24543,25319,25873,776,1,1
1384,23610,25875,27259,2265,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
8,23417,25002,25010,1585,1,1
10,24447,25011,25021,564,1,1
19,23389,25022,25041,1633,1,1
20,24852,25042,25062,190,1,1
58,23948,25063,25121,1115,1,1
196,24167,25204,25400,1037,1,1
554,24543,25401,25955,858,1,1
1045,22750,25956,25956,3206,0,1
1384,23610,25957,27341,2347,1,1
81,25000,25122,25203,122,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
10,24447,25013,25023,566,1,1
19,23389,25024,25043,1635,1,1
20,24852,25044,25064,192,1,1
58,23948,25065,25123,1117,1,1
81,25000,25124,25205,124,1,1
196,24167,25206,25402,1039,1,1
554,24543,25403,25957,860,1,1
1045,22750,25958,25958,3208,0,1
1384,23610,25959,27343,2349,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
19,23389,25036,25055,1647,1,1
20,24852,25056,25076,204,1,1
58,23948,25077,25135,1129,1,1
81,25000,25136,25217,136,1,1
196,24167,25218,25414,1051,1,1
554,24543,25415,25969,872,1,1
1045,22750,25970,25970,3220,0,1
1384,23610,25971,27355,2361,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
20,24852,25038,25058,186,1,1
58,23948,25059,25117,1111,1,1
81,25000,25118,25199,118,1,1
196,24167,25200,25396,1033,1,1
554,24543,25398,25952,855,1,1
1045,22750,25397,25397,2647,0,1
1384,23610,25953,27337,2343,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
58,23948,25041,25099,1093,1,1
81,25000,25100,25181,100,1,1
196,24167,25182,25378,1015,1,1
1045,22750,25934,25934,3184,0,1
554,24543,25379,25933,836,1,1
1384,23610,25935,27319,2325,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
81,25000,25617,25698,617,1,1
196,24167,25807,26003,1640,1,1
554,24543,26405,26959,1862,1,1
1384,23610,26960,26960,3350,0,1
40,25496,25576,25616,80,1,1
107,25050,25699,25806,649,1,1
30,25480,25545,25575,65,1,1
400,25300,26004,26404,704,1,1
