,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime,Stopped,QueuedInstances,TimeServiceBegins,TimeServiceEnds,WaitingTimeInQueue,TimeInstanceInSystem,IdleTimeOfServer,VM,Attended,Solved
1065,20,21,823.0,True,515.0,True,21211.0,0,76,21302.0,21302.0,91.0,91.0,0.0,0.0,0.0,0.0
1045,33,22,3598.0,False,634.0,False,20756.0,0,75,21303.0,21303.0,547.0,547.0,0.0,0.0,0.0,0.0
1049,17,66,3598.0,False,754.0,True,20869.0,0,74,21304.0,21304.0,435.0,435.0,0.0,0.0,0.0,0.0
1067,31,4,189.0,True,884.0,True,21248.0,0,73,21305.0,21305.0,57.0,57.0,0.0,0.0,0.0,0.0
1054,19,21,3598.0,False,989.0,False,20922.0,0,72,21306.0,21306.0,384.0,384.0,0.0,0.0,0.0,0.0
1043,28,24,3598.0,False,1112.0,False,20707.0,0,71,21307.0,21307.0,600.0,600.0,0.0,0.0,0.0,0.0
1066,6,21,11.0,True,1390.0,False,21217.0,0,70,21308.0,21308.0,91.0,91.0,0.0,0.0,0.0,0.0
1072,11,7,3598.0,False,486.0,True,21308.0,0,70,21309.0,24907.0,1.0,3599.0,0.0,0.0,1.0,0.0
1083,31,6,2.0,True,1.0,True,21578.0,0,170,24908.0,24908.0,3330.0,3330.0,0.0,0.0,0.0,0.0
1107,30,38,1.0,True,1.0,True,22008.0,0,169,24909.0,24909.0,2901.0,2901.0,0.0,0.0,0.0,0.0
1109,21,9,1.0,True,1.0,True,22049.0,0,168,24910.0,24910.0,2861.0,2861.0,0.0,0.0,0.0,0.0
1099,30,27,2.0,True,2.0,True,21832.0,0,167,24911.0,24911.0,3079.0,3079.0,0.0,0.0,0.0,0.0
1100,17,15,2.0,True,2.0,True,21849.0,0,166,24912.0,24912.0,3063.0,3063.0,0.0,0.0,0.0,0.0
1108,20,57,1.0,True,2.0,True,22028.0,0,165,24913.0,24913.0,2885.0,2885.0,0.0,0.0,0.0,0.0
1101,22,77,3.0,True,2.0,True,21871.0,0,164,24914.0,24914.0,3043.0,3043.0,0.0,0.0,0.0,0.0
1105,33,7,1.0,True,2.0,True,21966.0,0,163,24915.0,24915.0,2949.0,2949.0,0.0,0.0,0.0,0.0
1082,32,27,2.0,True,2.0,True,21547.0,0,162,24916.0,24916.0,3369.0,3369.0,0.0,0.0,0.0,0.0
1087,16,25,2.0,True,2.0,True,21633.0,0,161,24917.0,24917.0,3284.0,3284.0,0.0,0.0,0.0,0.0
1091,25,57,2.0,True,2.0,True,21696.0,0,160,24918.0,24918.0,3222.0,3222.0,0.0,0.0,0.0,0.0
1096,13,11,2.0,True,2.0,True,21746.0,0,159,24919.0,24919.0,3173.0,3173.0,0.0,0.0,0.0,0.0
1097,18,46,2.0,True,2.0,True,21764.0,0,158,24920.0,24920.0,3156.0,3156.0,0.0,0.0,0.0,0.0
1098,38,51,2.0,True,2.0,True,21802.0,0,157,24921.0,24921.0,3119.0,3119.0,0.0,0.0,0.0,0.0
1092,7,67,2.0,True,3.0,True,21703.0,0,156,24922.0,24922.0,3219.0,3219.0,0.0,0.0,0.0,0.0
1093,16,27,3.0,True,3.0,True,21719.0,0,155,24923.0,24923.0,3204.0,3204.0,0.0,0.0,0.0,0.0
1084,19,6,3.0,True,3.0,True,21597.0,0,154,24924.0,24924.0,3327.0,3327.0,0.0,0.0,0.0,0.0
1090,24,81,3.0,True,3.0,True,21671.0,0,153,24925.0,24925.0,3254.0,3254.0,0.0,0.0,0.0,0.0
1086,19,50,9.0,True,4.0,True,21617.0,0,152,24926.0,24926.0,3309.0,3309.0,0.0,0.0,0.0,0.0
1120,13,40,2.0,True,5.0,True,22354.0,0,151,24927.0,24927.0,2573.0,2573.0,0.0,0.0,0.0,0.0
1095,11,38,4.0,True,13.0,True,21733.0,0,150,24928.0,24928.0,3195.0,3195.0,0.0,0.0,0.0,0.0
1165,16,34,2.0,True,14.0,True,23284.0,0,149,24929.0,24929.0,1645.0,1645.0,0.0,0.0,0.0,0.0
1147,22,63,27.0,True,14.0,True,22887.0,0,148,24930.0,24930.0,2043.0,2043.0,0.0,0.0,0.0,0.0
1172,30,8,1365.0,True,15.0,True,23427.0,0,147,24931.0,24931.0,1504.0,1504.0,0.0,0.0,0.0,0.0
1080,11,47,1.0,True,15.0,True,21481.0,0,146,24932.0,24932.0,3451.0,3451.0,0.0,0.0,0.0,0.0
1168,7,20,1203.0,True,16.0,True,23341.0,0,145,24933.0,24933.0,1592.0,1592.0,0.0,0.0,0.0,0.0
1104,5,36,5.0,True,19.0,True,21933.0,0,144,24934.0,24934.0,3001.0,3001.0,0.0,0.0,0.0,0.0
