,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime,QueuedInstances,TimeServiceBegins,TimeServiceEnds,WaitingTimeInQueue,TimeInstanceInSystem,IdleTimeOfServer,VM,Attended,Solved
595,13,17,50.0,True,29.0,True,9507.0,153,9915.0,9915.0,408.0,408.0,0.0,0.0,0.0,0.0
587,22,7,505.0,True,44.0,True,9375.0,152,9916.0,9916.0,541.0,541.0,0.0,0.0,0.0,0.0
617,19,8,3598.0,False,61.0,True,9816.0,151,9917.0,9917.0,101.0,101.0,0.0,0.0,0.0,0.0
570,23,11,1017.0,True,70.0,True,9092.0,151,9918.0,9918.0,826.0,826.0,0.0,0.0,0.0,0.0
610,16,14,311.0,True,81.0,True,9731.0,150,9919.0,9919.0,188.0,188.0,0.0,0.0,0.0,0.0
575,10,19,480.0,True,95.0,True,9156.0,149,9920.0,9920.0,764.0,764.0,0.0,0.0,0.0,0.0
618,21,18,259.0,True,120.0,True,9837.0,148,9921.0,9921.0,84.0,84.0,0.0,0.0,0.0,0.0
607,24,7,305.0,True,120.0,True,9700.0,147,9922.0,9922.0,222.0,222.0,0.0,0.0,0.0,0.0
611,5,21,126.0,True,121.0,True,9736.0,146,9923.0,9923.0,187.0,187.0,0.0,0.0,0.0,0.0
622,2,3,108.0,True,124.0,True,9898.0,145,9924.0,9924.0,26.0,26.0,0.0,0.0,0.0,0.0
573,3,17,168.0,True,141.0,True,9115.0,144,9925.0,9925.0,810.0,810.0,0.0,0.0,0.0,0.0
579,30,16,60.0,True,157.0,True,9238.0,143,9926.0,9926.0,688.0,688.0,0.0,0.0,0.0,0.0
574,31,28,3598.0,False,159.0,True,9146.0,142,9927.0,9927.0,781.0,781.0,0.0,0.0,0.0,0.0
584,7,24,1553.0,True,159.0,True,9322.0,141,9928.0,9928.0,606.0,606.0,0.0,0.0,0.0,0.0
589,22,3,139.0,True,187.0,True,9410.0,140,9929.0,9929.0,519.0,519.0,0.0,0.0,0.0,0.0
609,12,15,159.0,True,188.0,True,9715.0,139,9930.0,9930.0,215.0,215.0,0.0,0.0,0.0,0.0
601,12,1,240.0,True,213.0,True,9582.0,138,9931.0,9931.0,349.0,349.0,0.0,0.0,0.0,0.0
590,25,17,415.0,True,266.0,True,9435.0,137,9932.0,9932.0,497.0,497.0,0.0,0.0,0.0,0.0
614,2,23,684.0,True,432.0,True,9772.0,136,9933.0,9933.0,161.0,161.0,0.0,0.0,0.0,0.0
